num_txes,block,datetime
77,2759548,11/19/22 18:57:57
4,2759549,11/19/22 18:58:56
22,2759550,11/19/22 19:00:58
48,2759551,11/19/22 19:05:55
10,2759552,11/19/22 19:08:00
7,2759553,11/19/22 19:09:05
21,2759554,11/19/22 19:11:32
8,2759555,11/19/22 19:12:49
14,2759556,11/19/22 19:15:00
3,2759557,11/19/22 19:16:06
10,2759558,11/19/22 19:17:58
20,2759559,11/19/22 19:19:42
32,2759560,11/19/22 19:22:03
11,2759561,11/19/22 19:22:40
42,2759562,11/19/22 19:26:30
8,2759563,11/19/22 19:27:05
13,2759564,11/19/22 19:28:06
20,2759565,11/19/22 19:29:27
17,2759566,11/19/22 19:31:13
22,2759567,11/19/22 19:33:25
5,2759568,11/19/22 19:33:50
4,2759569,11/19/22 19:34:10
17,2759570,11/19/22 19:36:40
8,2759571,11/19/22 19:38:26
24,2759572,11/19/22 19:42:11
10,2759573,11/19/22 19:44:15
18,2759574,11/19/22 19:48:27
10,2759575,11/19/22 19:49:22
18,2759576,11/19/22 19:51:39
29,2759577,11/19/22 19:57:08
13,2759578,11/19/22 19:59:22
22,2759579,11/19/22 20:01:24
1,2759580,11/19/22 20:01:28
5,2759581,11/19/22 20:02:14
11,2759582,11/19/22 20:03:54
24,2759583,11/19/22 20:07:13
10,2759584,11/19/22 20:09:22
0,2759585,11/19/22 20:09:37
6,2759586,11/19/22 20:10:10
2,2759587,11/19/22 20:10:47
0,2759588,11/19/22 20:10:59
4,2759589,11/19/22 20:11:26
16,2759590,11/19/22 20:14:38
37,2759591,11/19/22 20:19:09
7,2759592,11/19/22 20:19:35
14,2759593,11/19/22 20:21:38
42,2759594,11/19/22 20:26:02
0,2759595,11/19/22 20:26:04
89,2759596,11/19/22 20:31:39
15,2759597,11/19/22 20:33:51
3,2759598,11/19/22 20:34:35
5,2759599,11/19/22 20:35:21
3,2759600,11/19/22 20:35:59
7,2759601,11/19/22 20:37:01
2,2759602,11/19/22 20:37:08
2,2759603,11/19/22 20:37:39
3,2759604,11/19/22 20:37:51
1,2759605,11/19/22 20:38:22
11,2759606,11/19/22 20:39:59
2,2759607,11/19/22 20:40:25
0,2759608,11/19/22 20:40:36
15,2759609,11/19/22 20:42:55
14,2759610,11/19/22 20:44:27
11,2759611,11/19/22 20:46:22
4,2759612,11/19/22 20:47:34
11,2759613,11/19/22 20:49:57
19,2759614,11/19/22 20:51:32
29,2759615,11/19/22 20:58:41
21,2759616,11/19/22 21:02:23
35,2759617,11/19/22 21:10:58
1,2759618,11/19/22 21:11:30
0,2759619,11/19/22 21:11:36
37,2759620,11/19/22 21:19:06
109,2759621,11/19/22 21:31:09
1,2759622,11/19/22 21:31:25
0,2759623,11/19/22 21:31:49
15,2759624,11/19/22 21:35:30
9,2759625,11/19/22 21:39:13
53,2759626,11/19/22 21:46:29
1,2759627,11/19/22 21:47:14
7,2759628,11/19/22 21:47:53
2,2759629,11/19/22 21:48:05
11,2759630,11/19/22 21:49:57
13,2759631,11/19/22 21:51:09
36,2759632,11/19/22 21:57:12
20,2759633,11/19/22 22:00:11
16,2759634,11/19/22 22:01:41
4,2759635,11/19/22 22:02:22
8,2759636,11/19/22 22:03:45
11,2759637,11/19/22 22:05:30
9,2759638,11/19/22 22:07:29
23,2759639,11/19/22 22:11:00
28,2759640,11/19/22 22:16:46
10,2759641,11/19/22 22:18:50
0,2759642,11/19/22 22:18:59
4,2759643,11/19/22 22:19:27
6,2759644,11/19/22 22:19:51
1,2759645,11/19/22 22:20:02
38,2759646,11/19/22 22:22:11
95,2759647,11/19/22 22:30:49
7,2759648,11/19/22 22:32:43
9,2759649,11/19/22 22:34:10
3,2759650,11/19/22 22:34:27
40,2759651,11/19/22 22:35:49
8,2759652,11/19/22 22:36:34
2,2759653,11/19/22 22:36:51
4,2759654,11/19/22 22:37:08
1,2759655,11/19/22 22:37:15
0,2759656,11/19/22 22:37:21
1,2759657,11/19/22 22:37:29
16,2759658,11/19/22 22:38:43
32,2759659,11/19/22 22:43:47
20,2759660,11/19/22 22:46:18
6,2759661,11/19/22 22:47:50
0,2759662,11/19/22 22:47:54
26,2759663,11/19/22 22:51:55
2,2759664,11/19/22 22:52:38
30,2759665,11/19/22 22:58:45
0,2759666,11/19/22 22:58:57
9,2759667,11/19/22 23:00:12
21,2759668,11/19/22 23:01:40
15,2759669,11/19/22 23:04:56
7,2759670,11/19/22 23:05:08
29,2759671,11/19/22 23:08:37
0,2759672,11/19/22 23:08:52
19,2759673,11/19/22 23:11:36
15,2759674,11/19/22 23:14:23
8,2759675,11/19/22 23:15:04
45,2759676,11/19/22 23:20:24
3,2759677,11/19/22 23:20:37
51,2759678,11/19/22 23:25:17
71,2759679,11/19/22 23:30:02
13,2759680,11/19/22 23:31:29
22,2759681,11/19/22 23:34:36
8,2759682,11/19/22 23:35:40
4,2759683,11/19/22 23:36:10
17,2759684,11/19/22 23:39:28
0,2759685,11/19/22 23:39:30
18,2759686,11/19/22 23:41:31
10,2759687,11/19/22 23:42:49
69,2759688,11/19/22 23:54:54
42,2759689,11/20/22 00:02:03
11,2759690,11/20/22 00:03:27
15,2759691,11/20/22 00:05:07
1,2759692,11/20/22 00:06:13
6,2759693,11/20/22 00:06:19
1,2759694,11/20/22 00:06:46
23,2759695,11/20/22 00:10:44
13,2759696,11/20/22 00:12:44
7,2759697,11/20/22 00:15:00
6,2759698,11/20/22 00:16:16
46,2759699,11/20/22 00:19:47
0,2759700,11/20/22 00:19:51
109,2759701,11/20/22 00:33:04
12,2759702,11/20/22 00:34:26
14,2759703,11/20/22 00:36:31
8,2759704,11/20/22 00:38:49
50,2759705,11/20/22 00:46:56
7,2759706,11/20/22 00:48:22
6,2759707,11/20/22 00:49:45
14,2759708,11/20/22 00:51:58
55,2759709,11/20/22 00:58:10
2,2759710,11/20/22 00:58:16
1,2759711,11/20/22 00:58:41
41,2759712,11/20/22 01:02:14
3,2759713,11/20/22 01:02:29
37,2759714,11/20/22 01:07:10
0,2759715,11/20/22 01:07:30
18,2759716,11/20/22 01:10:48
0,2759717,11/20/22 01:10:56
5,2759718,11/20/22 01:11:47
10,2759719,11/20/22 01:14:00
22,2759720,11/20/22 01:16:56
22,2759721,11/20/22 01:18:15
62,2759722,11/20/22 01:22:20
3,2759723,11/20/22 01:22:31
10,2759724,11/20/22 01:23:17
6,2759725,11/20/22 01:23:57
2,2759726,11/20/22 01:24:06
32,2759727,11/20/22 01:26:47
17,2759728,11/20/22 01:28:33
31,2759729,11/20/22 01:33:53
25,2759730,11/20/22 01:37:33
1,2759731,11/20/22 01:37:53
19,2759732,11/20/22 01:41:17
16,2759733,11/20/22 01:44:02
5,2759734,11/20/22 01:44:54
5,2759735,11/20/22 01:45:45
24,2759736,11/20/22 01:50:36
40,2759737,11/20/22 01:56:00
4,2759738,11/20/22 01:56:50
2,2759739,11/20/22 01:57:13
37,2759740,11/20/22 02:00:48
11,2759741,11/20/22 02:02:15
0,2759742,11/20/22 02:02:30
8,2759743,11/20/22 02:03:59
11,2759744,11/20/22 02:05:33
4,2759745,11/20/22 02:06:16
7,2759746,11/20/22 02:07:02
7,2759747,11/20/22 02:07:26
4,2759748,11/20/22 02:07:59
39,2759749,11/20/22 02:11:41
12,2759750,11/20/22 02:12:40
1,2759751,11/20/22 02:12:54
52,2759752,11/20/22 02:17:22
2,2759753,11/20/22 02:17:44
29,2759754,11/20/22 02:20:58
4,2759755,11/20/22 02:21:19
22,2759756,11/20/22 02:22:01
8,2759757,11/20/22 02:22:44
4,2759758,11/20/22 02:23:05
5,2759759,11/20/22 02:23:31
3,2759760,11/20/22 02:23:38
3,2759761,11/20/22 02:23:51
26,2759762,11/20/22 02:25:45
46,2759763,11/20/22 02:29:09
5,2759764,11/20/22 02:29:24
34,2759765,11/20/22 02:32:15
25,2759766,11/20/22 02:35:08
18,2759767,11/20/22 02:36:32
7,2759768,11/20/22 02:37:54
13,2759769,11/20/22 02:39:44
10,2759770,11/20/22 02:41:00
0,2759771,11/20/22 02:41:09
8,2759772,11/20/22 02:42:19
0,2759773,11/20/22 02:42:21
9,2759774,11/20/22 02:43:17
4,2759775,11/20/22 02:43:35
2,2759776,11/20/22 02:43:45
0,2759777,11/20/22 02:43:58
7,2759778,11/20/22 02:44:34
30,2759779,11/20/22 02:47:46
33,2759780,11/20/22 02:50:20
43,2759781,11/20/22 02:55:07
14,2759782,11/20/22 02:57:23
57,2759783,11/20/22 03:02:52
0,2759784,11/20/22 03:02:58
0,2759785,11/20/22 03:03:03
53,2759786,11/20/22 03:13:48
8,2759787,11/20/22 03:15:12
25,2759788,11/20/22 03:18:32
41,2759789,11/20/22 03:22:30
2,2759790,11/20/22 03:22:53
12,2759791,11/20/22 03:23:41
0,2759792,11/20/22 03:23:45
2,2759793,11/20/22 03:23:50
143,2759794,11/20/22 03:38:22
22,2759795,11/20/22 03:39:39
25,2759796,11/20/22 03:44:33
14,2759797,11/20/22 03:46:31
2,2759798,11/20/22 03:46:46
92,2759799,11/20/22 03:55:54
7,2759800,11/20/22 03:58:55
32,2759801,11/20/22 04:01:10
32,2759802,11/20/22 04:05:47
14,2759803,11/20/22 04:07:22
27,2759804,11/20/22 04:10:49
1,2759805,11/20/22 04:11:07
28,2759806,11/20/22 04:14:28
70,2759807,11/20/22 04:22:01
2,2759808,11/20/22 04:22:04
13,2759809,11/20/22 04:23:04
13,2759810,11/20/22 04:24:05
17,2759811,11/20/22 04:25:40
5,2759812,11/20/22 04:26:20
89,2759813,11/20/22 04:34:33
7,2759814,11/20/22 04:35:10
12,2759815,11/20/22 04:36:39
9,2759816,11/20/22 04:38:26
1,2759817,11/20/22 04:38:31
4,2759818,11/20/22 04:39:00
24,2759819,11/20/22 04:42:03
2,2759820,11/20/22 04:42:09
21,2759821,11/20/22 04:44:22
60,2759822,11/20/22 04:53:37
10,2759823,11/20/22 04:54:39
6,2759824,11/20/22 04:55:41
2,2759825,11/20/22 04:55:48
44,2759826,11/20/22 05:00:34
4,2759827,11/20/22 05:00:47
53,2759828,11/20/22 05:07:22
3,2759829,11/20/22 05:07:42
0,2759830,11/20/22 05:07:59
26,2759831,11/20/22 05:10:59
10,2759832,11/20/22 05:12:41
41,2759833,11/20/22 05:16:13
9,2759834,11/20/22 05:17:50
0,2759835,11/20/22 05:17:52
70,2759836,11/20/22 05:21:41
0,2759837,11/20/22 05:21:51
29,2759838,11/20/22 05:23:34
18,2759839,11/20/22 05:24:39
14,2759840,11/20/22 05:25:30
5,2759841,11/20/22 05:25:48
0,2759842,11/20/22 05:25:54
16,2759843,11/20/22 05:26:54
22,2759844,11/20/22 05:28:10
9,2759845,11/20/22 05:29:23
29,2759846,11/20/22 05:31:14
6,2759847,11/20/22 05:31:55
100,2759848,11/20/22 05:43:12
31,2759849,11/20/22 05:46:31
11,2759850,11/20/22 05:47:52
17,2759851,11/20/22 05:49:21
1,2759852,11/20/22 05:49:33
8,2759853,11/20/22 05:50:56
7,2759854,11/20/22 05:52:06
2,2759855,11/20/22 05:52:18
8,2759856,11/20/22 05:53:38
6,2759857,11/20/22 05:53:58
14,2759858,11/20/22 05:55:10
18,2759859,11/20/22 05:56:34
80,2759860,11/20/22 06:00:50
9,2759861,11/20/22 06:01:19
2,2759862,11/20/22 06:01:36
3,2759863,11/20/22 06:02:01
28,2759864,11/20/22 06:04:47
3,2759865,11/20/22 06:04:59
47,2759866,11/20/22 06:09:48
18,2759867,11/20/22 06:10:47
66,2759868,11/20/22 06:17:41
22,2759869,11/20/22 06:19:16
82,2759870,11/20/22 06:24:47
25,2759871,11/20/22 06:26:25
29,2759872,11/20/22 06:28:22
19,2759873,11/20/22 06:30:29
52,2759874,11/20/22 06:38:30
1,2759875,11/20/22 06:38:37
5,2759876,11/20/22 06:39:37
39,2759877,11/20/22 06:45:24
19,2759878,11/20/22 06:47:35
63,2759879,11/20/22 06:52:53
6,2759880,11/20/22 06:53:25
15,2759881,11/20/22 06:55:01
25,2759882,11/20/22 06:58:54
69,2759883,11/20/22 07:05:20
44,2759884,11/20/22 07:10:39
0,2759885,11/20/22 07:10:53
0,2759886,11/20/22 07:11:06
28,2759887,11/20/22 07:15:09
7,2759888,11/20/22 07:16:19
8,2759889,11/20/22 07:16:45
3,2759890,11/20/22 07:16:52
16,2759891,11/20/22 07:18:02
73,2759892,11/20/22 07:21:20
8,2759893,11/20/22 07:22:00
41,2759894,11/20/22 07:24:31
5,2759895,11/20/22 07:24:40
1,2759896,11/20/22 07:24:44
71,2759897,11/20/22 07:27:46
5,2759898,11/20/22 07:27:48
16,2759899,11/20/22 07:29:02
7,2759900,11/20/22 07:29:50
26,2759901,11/20/22 07:30:28
5,2759902,11/20/22 07:31:01
7,2759903,11/20/22 07:31:27
12,2759904,11/20/22 07:32:36
32,2759905,11/20/22 07:34:43
13,2759906,11/20/22 07:35:26
8,2759907,11/20/22 07:36:11
17,2759908,11/20/22 07:37:34
4,2759909,11/20/22 07:38:01
57,2759910,11/20/22 07:42:05
5,2759911,11/20/22 07:42:08
9,2759912,11/20/22 07:43:12
102,2759913,11/20/22 07:53:01
17,2759914,11/20/22 07:54:23
9,2759915,11/20/22 07:55:10
19,2759916,11/20/22 07:57:15
47,2759917,11/20/22 08:00:10
36,2759918,11/20/22 08:03:19
2,2759919,11/20/22 08:03:37
1,2759920,11/20/22 08:04:06
0,2759921,11/20/22 08:04:14
29,2759922,11/20/22 08:06:08
7,2759923,11/20/22 08:06:17
22,2759924,11/20/22 08:08:20
8,2759925,11/20/22 08:09:03
1,2759926,11/20/22 08:09:21
33,2759927,11/20/22 08:12:15
25,2759928,11/20/22 08:14:04
26,2759929,11/20/22 08:16:07
5,2759930,11/20/22 08:16:50
1,2759931,11/20/22 08:17:20
43,2759932,11/20/22 08:20:20
45,2759933,11/20/22 08:22:29
12,2759934,11/20/22 08:22:37
51,2759935,11/20/22 08:25:00
8,2759936,11/20/22 08:25:14
57,2759937,11/20/22 08:30:00
6,2759938,11/20/22 08:30:09
50,2759939,11/20/22 08:33:51
24,2759940,11/20/22 08:35:10
28,2759941,11/20/22 08:37:56
24,2759942,11/20/22 08:41:08
1,2759943,11/20/22 08:41:26
41,2759944,11/20/22 08:44:40
2,2759945,11/20/22 08:44:48
27,2759946,11/20/22 08:47:17
0,2759947,11/20/22 08:47:28
9,2759948,11/20/22 08:48:31
0,2759949,11/20/22 08:48:33
38,2759950,11/20/22 08:50:18
8,2759951,11/20/22 08:50:56
22,2759952,11/20/22 08:52:15
9,2759953,11/20/22 08:53:02
25,2759954,11/20/22 08:55:15
18,2759955,11/20/22 08:57:54
24,2759956,11/20/22 08:59:56
10,2759957,11/20/22 09:00:15
16,2759958,11/20/22 09:01:37
21,2759959,11/20/22 09:02:38
12,2759960,11/20/22 09:03:38
13,2759961,11/20/22 09:04:50
141,2759962,11/20/22 09:17:30
81,2759963,11/20/22 09:18:03
21,2759964,11/20/22 09:19:16
15,2759965,11/20/22 09:20:20
58,2759966,11/20/22 09:23:36
38,2759967,11/20/22 09:26:08
9,2759968,11/20/22 09:26:29
13,2759969,11/20/22 09:27:30
50,2759970,11/20/22 09:30:15
47,2759971,11/20/22 09:36:00
5,2759972,11/20/22 09:36:43
24,2759973,11/20/22 09:38:14
16,2759974,11/20/22 09:39:09
27,2759975,11/20/22 09:40:49
16,2759976,11/20/22 09:42:19
26,2759977,11/20/22 09:44:56
21,2759978,11/20/22 09:47:00
21,2759979,11/20/22 09:48:58
17,2759980,11/20/22 09:50:31
8,2759981,11/20/22 09:51:19
75,2759982,11/20/22 09:58:58
17,2759983,11/20/22 10:00:16
81,2759984,11/20/22 10:10:03
61,2759985,11/20/22 10:15:25
14,2759986,11/20/22 10:17:06
5,2759987,11/20/22 10:17:29
125,2759988,11/20/22 10:23:13
56,2759989,11/20/22 10:26:33
6,2759990,11/20/22 10:26:40
98,2759991,11/20/22 10:37:21
60,2759992,11/20/22 10:43:59
1,2759993,11/20/22 10:44:03
31,2759994,11/20/22 10:46:02
1,2759995,11/20/22 10:46:10
10,2759996,11/20/22 10:47:02
4,2759997,11/20/22 10:47:09
17,2759998,11/20/22 10:48:42
13,2759999,11/20/22 10:49:35
21,2760000,11/20/22 10:50:41
18,2760001,11/20/22 10:51:55
113,2760002,11/20/22 10:59:38
4,2760003,11/20/22 10:59:47
42,2760004,11/20/22 11:02:50
45,2760005,11/20/22 11:06:36
33,2760006,11/20/22 11:10:06
7,2760007,11/20/22 11:11:01
51,2760008,11/20/22 11:17:01
4,2760009,11/20/22 11:17:04
2,2760010,11/20/22 11:17:18
52,2760011,11/20/22 11:20:10
37,2760012,11/20/22 11:22:25
118,2760013,11/20/22 11:29:23
68,2760014,11/20/22 11:34:02
31,2760015,11/20/22 11:36:55
12,2760016,11/20/22 11:37:29
31,2760017,11/20/22 11:39:38
15,2760018,11/20/22 11:40:38
63,2760019,11/20/22 11:42:45
29,2760020,11/20/22 11:45:46
28,2760021,11/20/22 11:47:37
54,2760022,11/20/22 11:52:09
53,2760023,11/20/22 11:58:09
5,2760024,11/20/22 11:58:16
24,2760025,11/20/22 11:59:31
6,2760026,11/20/22 11:59:34
11,2760027,11/20/22 12:00:08
1,2760028,11/20/22 12:00:09
59,2760029,11/20/22 12:04:02
21,2760030,11/20/22 12:05:23
17,2760031,11/20/22 12:06:28
53,2760032,11/20/22 12:10:24
54,2760033,11/20/22 12:12:32
36,2760034,11/20/22 12:15:28
0,2760035,11/20/22 12:15:31
29,2760036,11/20/22 12:18:46
55,2760037,11/20/22 12:21:23
18,2760038,11/20/22 12:22:15
5,2760039,11/20/22 12:22:31
54,2760040,11/20/22 12:25:21
2,2760041,11/20/22 12:25:38
51,2760042,11/20/22 12:28:30
97,2760043,11/20/22 12:35:36
2,2760044,11/20/22 12:35:42
40,2760045,11/20/22 12:39:24
15,2760046,11/20/22 12:40:22
42,2760047,11/20/22 12:43:21
0,2760048,11/20/22 12:43:29
12,2760049,11/20/22 12:44:40
30,2760050,11/20/22 12:49:31
60,2760051,11/20/22 12:51:10
35,2760052,11/20/22 12:54:39
27,2760053,11/20/22 12:57:07
15,2760054,11/20/22 12:58:18
137,2760055,11/20/22 13:06:52
13,2760056,11/20/22 13:08:26
13,2760057,11/20/22 13:09:46
41,2760058,11/20/22 13:11:59
57,2760059,11/20/22 13:16:41
5,2760060,11/20/22 13:17:20
4,2760061,11/20/22 13:17:30
64,2760062,11/20/22 13:18:43
19,2760063,11/20/22 13:19:57
19,2760064,11/20/22 13:20:48
50,2760065,11/20/22 13:23:04
9,2760066,11/20/22 13:23:14
56,2760067,11/20/22 13:26:14
107,2760068,11/20/22 13:32:28
3,2760069,11/20/22 13:32:56
20,2760070,11/20/22 13:33:45
72,2760071,11/20/22 13:39:39
9,2760072,11/20/22 13:39:52
6,2760073,11/20/22 13:40:11
34,2760074,11/20/22 13:41:44
5,2760075,11/20/22 13:41:57
0,2760076,11/20/22 13:42:05
98,2760077,11/20/22 13:46:55
2,2760078,11/20/22 13:49:28
16,2760079,11/20/22 13:50:51
4,2760080,11/20/22 13:51:08
11,2760081,11/20/22 13:51:54
31,2760082,11/20/22 13:53:51
94,2760083,11/20/22 14:04:54
49,2760084,11/20/22 14:05:21
20,2760085,11/20/22 14:06:43
19,2760086,11/20/22 14:08:32
47,2760087,11/20/22 14:12:33
5,2760088,11/20/22 14:12:51
49,2760089,11/20/22 14:15:54
31,2760090,11/20/22 14:17:44
22,2760091,11/20/22 14:19:00
0,2760092,11/20/22 14:19:11
25,2760093,11/20/22 14:20:19
17,2760094,11/20/22 14:21:18
18,2760095,11/20/22 14:22:08
10,2760096,11/20/22 14:22:36
52,2760097,11/20/22 14:25:01
15,2760098,11/20/22 14:25:34
10,2760099,11/20/22 14:26:19
104,2760100,11/20/22 14:29:54
27,2760101,11/20/22 14:30:59
11,2760102,11/20/22 14:31:35
12,2760103,11/20/22 14:32:20
12,2760104,11/20/22 14:33:30
15,2760105,11/20/22 14:34:10
28,2760106,11/20/22 14:35:35
16,2760107,11/20/22 14:37:24
35,2760108,11/20/22 14:38:34
20,2760109,11/20/22 14:40:00
23,2760110,11/20/22 14:41:13
17,2760111,11/20/22 14:42:08
73,2760112,11/20/22 14:46:22
16,2760113,11/20/22 14:47:40
18,2760114,11/20/22 14:48:51
4,2760115,11/20/22 14:49:23
17,2760116,11/20/22 14:50:37
27,2760117,11/20/22 14:53:19
0,2760118,11/20/22 14:53:26
69,2760119,11/20/22 14:59:20
81,2760120,11/20/22 15:02:26
2,2760121,11/20/22 15:02:34
88,2760122,11/20/22 15:08:26
19,2760123,11/20/22 15:09:51
21,2760124,11/20/22 15:11:26
45,2760125,11/20/22 15:13:55
35,2760126,11/20/22 15:17:39
24,2760127,11/20/22 15:19:07
22,2760128,11/20/22 15:20:39
48,2760129,11/20/22 15:23:01
119,2760130,11/20/22 15:30:34
3,2760131,11/20/22 15:30:39
41,2760132,11/20/22 15:33:17
7,2760133,11/20/22 15:33:28
0,2760134,11/20/22 15:33:29
2,2760135,11/20/22 15:33:36
27,2760136,11/20/22 15:35:11
53,2760137,11/20/22 15:38:44
8,2760138,11/20/22 15:39:38
2,2760139,11/20/22 15:39:41
42,2760140,11/20/22 15:41:50
22,2760141,11/20/22 15:43:41
13,2760142,11/20/22 15:44:52
15,2760143,11/20/22 15:46:09
91,2760144,11/20/22 15:50:55
76,2760145,11/20/22 15:56:07
5,2760146,11/20/22 15:56:33
25,2760147,11/20/22 15:58:07
62,2760148,11/20/22 16:01:13
6,2760149,11/20/22 16:01:58
7,2760150,11/20/22 16:02:11
100,2760151,11/20/22 16:11:17
22,2760152,11/20/22 16:11:37
16,2760153,11/20/22 16:13:02
4,2760154,11/20/22 16:13:14
32,2760155,11/20/22 16:14:48
2,2760156,11/20/22 16:14:50
26,2760157,11/20/22 16:16:19
11,2760158,11/20/22 16:17:15
25,2760159,11/20/22 16:18:22
113,2760160,11/20/22 16:26:40
46,2760161,11/20/22 16:29:17
145,2760162,11/20/22 16:37:19
30,2760163,11/20/22 16:38:01
32,2760164,11/20/22 16:41:06
7,2760165,11/20/22 16:41:53
31,2760166,11/20/22 16:44:12
10,2760167,11/20/22 16:45:07
19,2760168,11/20/22 16:47:45
5,2760169,11/20/22 16:47:51
30,2760170,11/20/22 16:49:33
29,2760171,11/20/22 16:52:29
4,2760172,11/20/22 16:53:01
60,2760173,11/20/22 16:57:13
38,2760174,11/20/22 17:00:12
33,2760175,11/20/22 17:02:53
97,2760176,11/20/22 17:13:26
15,2760177,11/20/22 17:15:03
73,2760178,11/20/22 17:20:40
3,2760179,11/20/22 17:20:50
23,2760180,11/20/22 17:22:10
44,2760181,11/20/22 17:24:14
31,2760182,11/20/22 17:26:36
0,2760183,11/20/22 17:26:44
113,2760184,11/20/22 17:36:17
4,2760185,11/20/22 17:36:21
15,2760186,11/20/22 17:37:43
5,2760187,11/20/22 17:38:08
33,2760188,11/20/22 17:41:31
26,2760189,11/20/22 17:42:49
5,2760190,11/20/22 17:43:02
22,2760191,11/20/22 17:45:07
5,2760192,11/20/22 17:45:13
17,2760193,11/20/22 17:46:04
21,2760194,11/20/22 17:48:05
3,2760195,11/20/22 17:48:17
0,2760196,11/20/22 17:48:23
35,2760197,11/20/22 17:51:01
5,2760198,11/20/22 17:51:11
12,2760199,11/20/22 17:51:59
6,2760200,11/20/22 17:52:09
3,2760201,11/20/22 17:52:32
0,2760202,11/20/22 17:52:38
0,2760203,11/20/22 17:52:44
52,2760204,11/20/22 17:56:39
4,2760205,11/20/22 17:57:00
7,2760206,11/20/22 17:57:58
5,2760207,11/20/22 17:58:43
45,2760208,11/20/22 18:01:26
58,2760209,11/20/22 18:04:56
0,2760210,11/20/22 18:05:04
29,2760211,11/20/22 18:08:04
8,2760212,11/20/22 18:08:45
1,2760213,11/20/22 18:08:55
10,2760214,11/20/22 18:09:48
27,2760215,11/20/22 18:11:54
12,2760216,11/20/22 18:13:31
6,2760217,11/20/22 18:13:47
4,2760218,11/20/22 18:14:32
15,2760219,11/20/22 18:16:30
28,2760220,11/20/22 18:18:34
0,2760221,11/20/22 18:18:42
5,2760222,11/20/22 18:18:56
11,2760223,11/20/22 18:19:53
10,2760224,11/20/22 18:20:36
121,2760225,11/20/22 18:25:17
15,2760226,11/20/22 18:26:28
64,2760227,11/20/22 18:31:58
7,2760228,11/20/22 18:32:27
24,2760229,11/20/22 18:34:49
0,2760230,11/20/22 18:34:53
36,2760231,11/20/22 18:38:21
9,2760232,11/20/22 18:38:44
0,2760233,11/20/22 18:38:54
30,2760234,11/20/22 18:41:14
7,2760235,11/20/22 18:42:24
27,2760236,11/20/22 18:44:05
4,2760237,11/20/22 18:44:11
17,2760238,11/20/22 18:46:04
7,2760239,11/20/22 18:46:52
10,2760240,11/20/22 18:47:48
21,2760241,11/20/22 18:49:11
3,2760242,11/20/22 18:49:36
33,2760243,11/20/22 18:52:30
30,2760244,11/20/22 18:55:00
16,2760245,11/20/22 18:56:58
14,2760246,11/20/22 18:57:36
105,2760247,11/20/22 19:07:00
27,2760248,11/20/22 19:09:49
7,2760249,11/20/22 19:11:45
15,2760250,11/20/22 19:12:45
12,2760251,11/20/22 19:13:58
19,2760252,11/20/22 19:15:34
61,2760253,11/20/22 19:21:36
9,2760254,11/20/22 19:22:14
47,2760255,11/20/22 19:25:25
4,2760256,11/20/22 19:25:45
24,2760257,11/20/22 19:27:07
7,2760258,11/20/22 19:27:48
13,2760259,11/20/22 19:29:03
69,2760260,11/20/22 19:36:22
29,2760261,11/20/22 19:40:00
23,2760262,11/20/22 19:42:16
4,2760263,11/20/22 19:42:52
5,2760264,11/20/22 19:43:49
5,2760265,11/20/22 19:44:32
26,2760266,11/20/22 19:47:24
33,2760267,11/20/22 19:50:37
8,2760268,11/20/22 19:51:02
19,2760269,11/20/22 19:53:07
20,2760270,11/20/22 19:56:03
21,2760271,11/20/22 19:58:52
0,2760272,11/20/22 19:59:01
49,2760273,11/20/22 20:02:42
14,2760274,11/20/22 20:04:09
10,2760275,11/20/22 20:05:16
5,2760276,11/20/22 20:05:56
9,2760277,11/20/22 20:06:59
29,2760278,11/20/22 20:10:05
11,2760279,11/20/22 20:11:39
2,2760280,11/20/22 20:11:57
6,2760281,11/20/22 20:12:23
11,2760282,11/20/22 20:13:27
1,2760283,11/20/22 20:13:35
79,2760284,11/20/22 20:20:59
37,2760285,11/20/22 20:23:44
126,2760286,11/20/22 20:30:12
5,2760287,11/20/22 20:31:26
2,2760288,11/20/22 20:31:39
9,2760289,11/20/22 20:32:26
77,2760290,11/20/22 20:41:38
0,2760291,11/20/22 20:41:42
11,2760292,11/20/22 20:43:32
0,2760293,11/20/22 20:43:36
3,2760294,11/20/22 20:44:28
2,2760295,11/20/22 20:44:31
87,2760296,11/20/22 20:53:30
6,2760297,11/20/22 20:54:14
7,2760298,11/20/22 20:54:47
7,2760299,11/20/22 20:56:28
3,2760300,11/20/22 20:57:06
50,2760301,11/20/22 21:01:45
94,2760302,11/20/22 21:10:26
21,2760303,11/20/22 21:12:47
3,2760304,11/20/22 21:13:29
12,2760305,11/20/22 21:15:38
5,2760306,11/20/22 21:16:31
8,2760307,11/20/22 21:17:08
19,2760308,11/20/22 21:18:26
10,2760309,11/20/22 21:19:32
12,2760310,11/20/22 21:20:13
26,2760311,11/20/22 21:21:57
37,2760312,11/20/22 21:24:18
6,2760313,11/20/22 21:24:56
14,2760314,11/20/22 21:25:28
48,2760315,11/20/22 21:28:58
2,2760316,11/20/22 21:29:03
40,2760317,11/20/22 21:33:05
27,2760318,11/20/22 21:36:25
0,2760319,11/20/22 21:36:29
5,2760320,11/20/22 21:36:52
4,2760321,11/20/22 21:37:43
9,2760322,11/20/22 21:38:56
22,2760323,11/20/22 21:40:25
11,2760324,11/20/22 21:41:16
